location_id,cases,time
150747,0,2010
150750,0,2010
150760,1,2010
150770,0,2010
150775,2,2010
150780,0,2010
150790,2,2010
150795,4,2010
150796,0,2010
150797,0,2010
150800,28,2010
150803,0,2010
150805,0,2010
150808,2,2010
150810,0,2010
150812,0,2010
150815,0,2010
150820,0,2010
150830,0,2010
150835,0,2010
150840,1,2010
170025,0,2010
170030,3,2010
170035,0,2010
170040,0,2010
170070,0,2010
170100,2,2010
170105,0,2010
170110,0,2010
170130,2,2010
170190,1,2010
170200,0,2010
170210,95,2010
170215,0,2010
170220,23,2010
170230,1,2010
170240,2,2010
170255,2,2010
170270,0,2010
170290,3,2010
170300,1,2010
170305,0,2010
170307,0,2010
170310,0,2010
170320,0,2010
170330,0,2010
170360,1,2010
170370,0,2010
170380,3,2010
170382,0,2010
170384,0,2010
170386,0,2010
170388,1,2010
170389,0,2010
170390,0,2010
170410,0,2010
170460,1,2010
170510,0,2010
170550,4,2010
170555,0,2010
170560,2,2010
170600,1,2010
170610,1,2010
170625,0,2010
170650,0,2010
170700,1,2010
170710,0,2010
170720,1,2010
170730,0,2010
170740,0,2010
170755,1,2010
170765,0,2010
170770,2,2010
170820,0,2010
170825,0,2010
170830,1,2010
170900,3,2010
170930,5,2010
170950,1,2010
170980,0,2010
171050,0,2010
171070,0,2010
171090,0,2010
171110,0,2010
171150,0,2010
171180,4,2010
171190,0,2010
171195,0,2010
171200,0,2010
171215,0,2010
171240,2,2010
171245,0,2010
171250,0,2010
171270,0,2010
171280,2,2010
171320,4,2010
171330,1,2010
171360,1,2010
171370,1,2010
171380,1,2010
171395,0,2010
171420,2,2010
171430,0,2010
171488,15,2010
171500,0,2010
171510,0,2010
171515,0,2010
171525,0,2010
171550,0,2010
171570,0,2010
171575,0,2010
171610,21,2010
171620,0,2010
171630,0,2010
171650,0,2010
171660,1,2010
171665,4,2010
171670,7,2010
171700,1,2010
171720,1,2010
171750,0,2010
171780,0,2010
171790,0,2010
171800,0,2010
171820,33,2010
171830,6,2010
171840,0,2010
171845,1,2010
171850,2,2010
171855,1,2010
171865,0,2010
171870,0,2010
171875,1,2010
171880,0,2010
171884,0,2010
171886,1,2010
171888,0,2010
171889,0,2010
171890,0,2010
171900,1,2010
172000,0,2010
172010,0,2010
172015,0,2010
172020,3,2010
172025,0,2010
172030,0,2010
172049,0,2010
172065,2,2010
172080,3,2010
172085,0,2010
172090,2,2010
172093,0,2010
172097,0,2010
172100,41,2010
172110,0,2010
172120,10,2010
172125,0,2010
172130,0,2010
172208,3,2010
172210,0,2010
210005,22,2010
210010,0,2010
210015,0,2010
210020,0,2010
210030,3,2010
210040,0,2010
210043,7,2010
210047,0,2010
210050,0,2010
210055,0,2010
210060,4,2010
210070,0,2010
210080,1,2010
210083,0,2010
210087,1,2010
210090,0,2010
210095,0,2010
210100,0,2010
210110,1,2010
210120,7,2010
210125,0,2010
210130,0,2010
210135,0,2010
210140,3,2010
210150,1,2010
210160,18,2010
210170,1,2010
210173,0,2010
210177,0,2010
210180,0,2010
210190,0,2010
210193,0,2010
210197,0,2010
210200,0,2010
210203,1,2010
210207,1,2010
210210,1,2010
210215,0,2010
210220,2,2010
210230,1,2010
210232,1,2010
210235,1,2010
210237,0,2010
210240,0,2010
210250,0,2010
210255,0,2010
210260,0,2010
210270,4,2010
210275,0,2010
210280,1,2010
210290,0,2010
210300,38,2010
210310,0,2010
210312,0,2010
210315,0,2010
210317,0,2010
210320,8,2010
210325,0,2010
210330,29,2010
210340,8,2010
210350,2,2010
210355,0,2010
210360,8,2010
210370,0,2010
210375,0,2010
210380,3,2010
210390,0,2010
210400,5,2010
210405,1,2010
210407,0,2010
210408,0,2010
210409,0,2010
210410,0,2010
210420,0,2010
210430,0,2010
210440,1,2010
210450,2,2010
210455,4,2010
210460,2,2010
210462,0,2010
210465,0,2010
210467,1,2010
210470,0,2010
210480,8,2010
210490,0,2010
210500,0,2010
210510,0,2010
210515,0,2010
210520,2,2010
210530,28,2010
210535,0,2010
210540,34,2010
210542,0,2010
210545,1,2010
210547,0,2010
210550,8,2010
210560,1,2010
210565,0,2010
210570,5,2010
210580,0,2010
210590,1,2010
210592,0,2010
210594,0,2010
210596,0,2010
210598,0,2010
210600,0,2010
210610,0,2010
210620,0,2010
210630,0,2010
210632,0,2010
210635,0,2010
210637,1,2010
210640,1,2010
210650,0,2010
210660,6,2010
210663,0,2010
210667,0,2010
210670,0,2010
210675,8,2010
210680,0,2010
210690,0,2010
210700,0,2010
210710,0,2010
210720,1,2010
210725,0,2010
210730,0,2010
210735,0,2010
210740,0,2010
210745,0,2010
210750,7,2010
210760,0,2010
210770,1,2010
210780,2,2010
210790,0,2010
210800,1,2010
210805,0,2010
210810,0,2010
210820,4,2010
210825,0,2010
210830,0,2010
210840,0,2010
210845,1,2010
210850,0,2010
210860,0,2010
210870,1,2010
210880,3,2010
210890,0,2010
210900,3,2010
210905,0,2010
210910,2,2010
210920,0,2010
210923,0,2010
210927,0,2010
210930,0,2010
210940,0,2010
210945,0,2010
210950,0,2010
210955,1,2010
210960,5,2010
210970,0,2010
210975,0,2010
210980,0,2010
210990,0,2010
211000,1,2010
211003,0,2010
211010,0,2010
211020,0,2010
211023,1,2010
211027,1,2010
211030,3,2010
211040,0,2010
211050,1,2010
211060,0,2010
211065,0,2010
211070,1,2010
211080,0,2010
211085,1,2010
211090,0,2010
211100,0,2010
211102,0,2010
211105,1,2010
211107,2,2010
211110,2,2010
211120,5,2010
211125,0,2010
211130,18,2010
211140,6,2010
211150,5,2010
211153,0,2010
211157,0,2010
211160,0,2010
211163,1,2010
211167,0,2010
211170,0,2010
211172,0,2010
211174,1,2010
211176,2,2010
211178,0,2010
211180,2,2010
211190,0,2010
211195,0,2010
211200,0,2010
211210,0,2010
211220,17,2010
211223,2,2010
211227,0,2010
211230,1,2010
211240,0,2010
211245,2,2010
211250,4,2010
211260,0,2010
211270,4,2010
211280,0,2010
211285,0,2010
211290,0,2010
211300,1,2010
211400,1,2010
150010,7,2011
150013,0,2011
150020,18,2011
150030,0,2011
150034,0,2011
150040,0,2011
150050,0,2011
150060,0,2011
150070,0,2011
150080,1,2011
150085,0,2011
150090,0,2011
150095,2,2011
150100,0,2011
150110,0,2011
150120,11,2011
150125,0,2011
150130,26,2011
150140,3,2011
150145,1,2011
150150,0,2011
150157,0,2011
150160,0,2011
150170,0,2011
150172,0,2011
150175,0,2011
150178,2,2011
150180,0,2011
150190,15,2011
150195,0,2011
150200,1,2011
150210,27,2011
150215,2,2011
150220,0,2011
150230,0,2011
150240,0,2011
150250,0,2011
150260,0,2011
150270,34,2011
150275,5,2011
150276,0,2011
150277,0,2011
150280,0,2011
150285,0,2011
150290,0,2011
150293,1,2011
150295,1,2011
150300,0,2011
150304,0,2011
150307,10,2011
150309,0,2011
150310,0,2011
150320,0,2011
150330,25,2011
150340,0,2011
150345,0,2011
150350,0,2011
150360,0,2011
150370,0,2011
150375,0,2011
150380,0,2011
150390,0,2011
150400,0,2011
150405,2,2011
150410,0,2011
150420,5,2011
150430,0,2011
150440,0,2011
150442,1,2011
150445,0,2011
150450,0,2011
150460,4,2011
150470,13,2011
150475,0,2011
150480,0,2011
150490,1,2011
150495,1,2011
150497,1,2011
150500,0,2011
150503,0,2011
150506,0,2011
150510,0,2011
150520,20,2011
150530,0,2011
150540,0,2011
150543,0,2011
150548,1,2011
150549,0,2011
150550,2,2011
150553,0,2011
150555,0,2011
150560,0,2011
150563,0,2011
150565,0,2011
150570,1,2011
150580,0,2011
150590,0,2011
150600,0,2011
150610,0,2011
150611,0,2011
150613,1,2011
150616,0,2011
150618,0,2011
150619,0,2011
150620,0,2011
150630,11,2011
150635,0,2011
150640,0,2011
150650,0,2011
150655,0,2011
150658,1,2011
150660,0,2011
150670,1,2011
150680,11,2011
150690,0,2011
150700,0,2011
150710,0,2011
150715,0,2011
150720,17,2011
150730,2,2011
150740,0,2011
150745,9,2011
150746,0,2011
150747,0,2011
150750,0,2011
150760,1,2011
150770,0,2011
150775,0,2011
150780,0,2011
150790,1,2011
150795,3,2011
150796,0,2011
150797,0,2011
150800,30,2011
150803,0,2011
150805,0,2011
150808,1,2011
150810,1,2011
150812,0,2011
150815,0,2011
150820,0,2011
150830,0,2011
150835,0,2011
150840,0,2011
170025,0,2011
170030,4,2011
170035,0,2011
170040,0,2011
170070,0,2011
170100,11,2011
170105,0,2011
170110,0,2011
170130,1,2011
170190,7,2011
170200,0,2011
170210,180,2011
170215,1,2011
170220,20,2011
170230,4,2011
170240,0,2011
170255,4,2011
170270,0,2011
170290,3,2011
170300,2,2011
170305,3,2011
170307,0,2011
170310,0,2011
170320,0,2011
170330,0,2011
170360,0,2011
170370,0,2011
170380,5,2011
170382,1,2011
170384,1,2011
170386,0,2011
170388,8,2011
170389,0,2011
170390,0,2011
170410,0,2011
170460,0,2011
170510,2,2011
170550,22,2011
170555,0,2011
170560,3,2011
170600,0,2011
170610,4,2011
170625,0,2011
170650,3,2011
170700,3,2011
170710,0,2011
170720,1,2011
170730,0,2011
170740,1,2011
170755,0,2011
170765,0,2011
170770,5,2011
170820,0,2011
170825,0,2011
170830,4,2011
170900,1,2011
170930,4,2011
170950,1,2011
170980,0,2011
171050,1,2011
171070,0,2011
171090,0,2011
171110,0,2011
171150,0,2011
171180,6,2011
171190,0,2011
171195,1,2011
171200,0,2011
171215,0,2011
171240,0,2011
171245,1,2011
171250,0,2011
171270,0,2011
171280,0,2011
171320,22,2011
171330,0,2011
171360,0,2011
171370,0,2011
171380,0,2011
171395,0,2011
171420,0,2011
171430,0,2011
171488,4,2011
171500,0,2011
171510,1,2011
171515,0,2011
171525,0,2011
171550,1,2011
171570,1,2011
171575,0,2011
171610,14,2011
171620,1,2011
171630,1,2011
171650,2,2011
171660,0,2011
171665,0,2011
171670,15,2011
171700,1,2011
171720,2,2011
171750,0,2011
171780,0,2011
171790,0,2011
171800,0,2011
171820,20,2011
171830,3,2011
171840,0,2011
171845,0,2011
171850,3,2011
171855,1,2011
171865,0,2011
171870,0,2011
171875,0,2011
171880,3,2011
171884,0,2011
171886,17,2011
171888,1,2011
171889,1,2011
171890,0,2011
171900,0,2011
172000,1,2011
172010,0,2011
172015,0,2011
172020,0,2011
172025,0,2011
172030,1,2011
172049,0,2011
172065,1,2011
172080,1,2011
172085,0,2011
172090,3,2011
172093,0,2011
172097,0,2011
172100,32,2011
172110,3,2011
172120,4,2011
172125,0,2011
172130,0,2011
172208,6,2011
172210,0,2011
210005,17,2011
210010,0,2011
210015,0,2011
210020,0,2011
210030,4,2011
210040,0,2011
210043,5,2011
210047,0,2011
210050,0,2011
210055,0,2011
210060,9,2011
210070,0,2011
210080,1,2011
210083,0,2011
210087,0,2011
210090,0,2011
210095,2,2011
210100,0,2011
210110,1,2011
210120,4,2011
210125,5,2011
210130,1,2011
210135,0,2011
210140,9,2011
210150,0,2011
210160,22,2011
210170,2,2011
210173,0,2011
210177,0,2011
210180,0,2011
210190,0,2011
210193,0,2011
210197,0,2011
210200,0,2011
210203,0,2011
210207,0,2011
210210,1,2011
210215,1,2011
210220,1,2011
210230,3,2011
210232,0,2011
210235,0,2011
210237,0,2011
210240,0,2011
210250,0,2011
210255,0,2011
210260,0,2011
210270,1,2011
210275,0,2011
210280,2,2011
210290,0,2011
210300,30,2011
210310,0,2011
210312,0,2011
210315,0,2011
210317,0,2011
210320,12,2011
210325,0,2011
210330,27,2011
210340,12,2011
210350,2,2011
210355,0,2011
210360,5,2011
210370,0,2011
210375,2,2011
210380,4,2011
210390,0,2011
210400,1,2011
210405,7,2011
210407,0,2011
210408,0,2011
210409,1,2011
210410,0,2011
210420,0,2011
210430,0,2011
210440,0,2011
210450,2,2011
210455,6,2011
210460,1,2011
210462,0,2011
210465,0,2011
210467,0,2011
210470,0,2011
210480,11,2011
210490,0,2011
210500,0,2011
210510,0,2011
210515,0,2011
210520,2,2011
210530,35,2011
210535,2,2011
210540,12,2011
210542,0,2011
210545,0,2011
210547,0,2011
210550,8,2011
210560,1,2011
210565,0,2011
210570,2,2011
210580,0,2011
210590,0,2011
210592,0,2011
210594,0,2011
210596,1,2011
210598,0,2011
210600,1,2011
210610,1,2011
210620,0,2011
210630,0,2011
210632,0,2011
210635,1,2011
210637,1,2011
210640,0,2011
210650,0,2011
210660,11,2011
210663,2,2011
210667,0,2011
210670,0,2011
210675,2,2011
210680,0,2011
210690,0,2011
210700,3,2011
210710,0,2011
210720,1,2011
210725,0,2011
210730,0,2011
210735,1,2011
210740,1,2011
210745,0,2011
210750,6,2011
210760,0,2011
210770,0,2011
210780,2,2011
210790,0,2011
210800,0,2011
210805,1,2011
210810,1,2011
210820,8,2011
210825,0,2011
210830,0,2011
210840,0,2011
210845,1,2011
210850,1,2011
210860,0,2011
210870,0,2011
210880,4,2011
210890,0,2011
210900,14,2011
210905,0,2011
210910,2,2011
210920,0,2011
210923,1,2011
210927,0,2011
210930,0,2011
210940,0,2011
210945,1,2011
210950,5,2011
210955,1,2011
210960,5,2011
210970,1,2011
210975,0,2011
210980,0,2011
210990,3,2011
211000,0,2011
211003,0,2011
211010,0,2011
211020,0,2011
211023,0,2011
211027,2,2011
211030,1,2011
211040,0,2011
211050,0,2011
211060,1,2011
211065,0,2011
211070,1,2011
211080,0,2011
211085,0,2011
211090,0,2011
211100,0,2011
211102,0,2011
211105,1,2011
211107,1,2011
211110,0,2011
211120,10,2011
211125,1,2011
211130,21,2011
211140,4,2011
211150,19,2011
211153,0,2011
211157,0,2011
211160,0,2011
211163,0,2011
211167,0,2011
211170,0,2011
211172,0,2011
211174,0,2011
211176,1,2011
211178,0,2011
211180,2,2011
211190,0,2011
211195,0,2011
211200,0,2011
211210,3,2011
211220,17,2011
211223,0,2011
211227,0,2011
211230,0,2011
211240,0,2011
211245,0,2011
211250,3,2011
211260,0,2011
211270,4,2011
211280,0,2011
211285,0,2011
211290,0,2011
211300,1,2011
211400,0,2011
150010,4,2012
150013,0,2012
150020,17,2012
150030,0,2012
150034,0,2012
150040,0,2012
150050,0,2012
150060,0,2012
150070,1,2012
150080,1,2012
150085,0,2012
150090,0,2012
150095,1,2012
150100,0,2012
150110,0,2012
150120,0,2012
150125,1,2012
150130,10,2012
150140,0,2012
150145,0,2012
150150,0,2012
150157,0,2012
150160,0,2012
150170,0,2012
150172,0,2012
150175,1,2012
150178,1,2012
150180,1,2012
150190,7,2012
150195,0,2012
150200,0,2012
150210,44,2012
150215,0,2012
150220,0,2012
150230,1,2012
150240,0,2012
150250,0,2012
150260,0,2012
150270,32,2012
150275,4,2012
150276,0,2012
150277,0,2012
150280,0,2012
150285,0,2012
150290,0,2012
150293,0,2012
150295,0,2012
150300,0,2012
150304,0,2012
150307,0,2012
150309,0,2012
150310,0,2012
150320,0,2012
150330,10,2012
150340,0,2012
150345,0,2012
150350,0,2012
150360,0,2012
150370,0,2012
150375,0,2012
150380,0,2012
150390,0,2012
150400,1,2012
150405,0,2012
150410,0,2012
150420,0,2012
150430,0,2012
150440,0,2012
150442,3,2012
150445,0,2012
150450,1,2012
150460,5,2012
150470,6,2012
150475,0,2012
150480,5,2012
150490,0,2012
150495,1,2012
150497,0,2012
150500,0,2012
150503,0,2012
150506,1,2012
150510,0,2012
150520,6,2012
150530,0,2012
150540,0,2012
150543,0,2012
150548,0,2012
150549,1,2012
150550,2,2012
150553,2,2012
150555,0,2012
150560,0,2012
150563,1,2012
150565,0,2012
150570,1,2012
150580,0,2012
150590,0,2012
150600,0,2012
150610,0,2012
150611,0,2012
150613,2,2012
150616,0,2012
150618,0,2012
150619,0,2012
150620,0,2012
150630,2,2012
150635,0,2012
150640,0,2012
150650,0,2012
150655,0,2012
150658,0,2012
150660,0,2012
150670,1,2012
150680,7,2012
150690,0,2012
150700,0,2012
150710,0,2012
150715,0,2012
150720,9,2012
150730,0,2012
150740,1,2012
150745,18,2012
150746,0,2012
150747,0,2012
150750,0,2012
150760,0,2012
150770,0,2012
150775,0,2012
150780,0,2012
150790,1,2012
150795,6,2012
150796,0,2012
150797,0,2012
150800,18,2012
150803,0,2012
150805,0,2012
150808,0,2012
150810,0,2012
150812,0,2012
150815,0,2012
150820,0,2012
150830,0,2012
150835,0,2012
150840,0,2012
170025,0,2012
170030,0,2012
170035,0,2012
170040,1,2012
170070,0,2012
170100,0,2012
170105,0,2012
170110,0,2012
170130,1,2012
170190,1,2012
170200,0,2012
170210,139,2012
170215,1,2012
170220,6,2012
170230,3,2012
170240,0,2012
170255,7,2012
170270,0,2012
170290,0,2012
170300,4,2012
170305,2,2012
170307,1,2012
170310,1,2012
170320,0,2012
170330,0,2012
170360,0,2012
170370,0,2012
170380,0,2012
170382,0,2012
170384,1,2012
170386,0,2012
170388,11,2012
170389,0,2012
170390,0,2012
170410,0,2012
170460,0,2012
170510,1,2012
170550,14,2012
170555,0,2012
170560,0,2012
170600,2,2012
170610,1,2012
170625,0,2012
170650,1,2012
170700,2,2012
170710,0,2012
170720,6,2012
170730,0,2012
170740,1,2012
170755,0,2012
170765,0,2012
170770,2,2012
170820,1,2012
170825,0,2012
170830,2,2012
170900,1,2012
170930,2,2012
170950,2,2012
170980,0,2012
171050,1,2012
171070,2,2012
171090,0,2012
171110,1,2012
171150,0,2012
171180,0,2012
171190,0,2012
171195,1,2012
171200,0,2012
171215,0,2012
171240,1,2012
171245,0,2012
171250,0,2012
171270,0,2012
171280,1,2012
171320,6,2012
171330,1,2012
171360,0,2012
171370,0,2012
171380,0,2012
171395,0,2012
171420,0,2012
171430,0,2012
171488,15,2012
171500,0,2012
171510,0,2012
171515,0,2012
171525,0,2012
171550,0,2012
171570,0,2012
171575,0,2012
171610,20,2012
171620,1,2012
171630,1,2012
171650,1,2012
171660,0,2012
171665,1,2012
171670,5,2012
171700,1,2012
171720,0,2012
171750,0,2012
171780,0,2012
171790,0,2012
171800,0,2012
171820,8,2012
171830,2,2012
171840,0,2012
171845,0,2012
171850,3,2012
171855,2,2012
171865,0,2012
171870,0,2012
171875,1,2012
171880,3,2012
171884,0,2012
171886,2,2012
171888,0,2012
171889,0,2012
171890,0,2012
171900,0,2012
172000,1,2012
172010,2,2012
172015,0,2012
172020,0,2012
172025,0,2012
172030,0,2012
172049,0,2012
172065,0,2012
172080,1,2012
172085,0,2012
172090,1,2012
172093,0,2012
172097,1,2012
172100,23,2012
172110,0,2012
172120,1,2012
172125,0,2012
172130,0,2012
172208,5,2012
172210,2,2012
210005,12,2012
210010,0,2012
210015,0,2012
210020,0,2012
210030,1,2012
210040,0,2012
210043,6,2012
210047,0,2012
210050,0,2012
210055,0,2012
210060,3,2012
210070,0,2012
210080,0,2012
210083,1,2012
210087,0,2012
210090,1,2012
210095,0,2012
210100,0,2012
210110,1,2012
210120,6,2012
210125,2,2012
210130,0,2012
210135,0,2012
210140,14,2012
210150,2,2012
210160,11,2012
210170,1,2012
210173,0,2012
210177,1,2012
210180,0,2012
210190,0,2012
210193,0,2012
210197,0,2012
210200,0,2012
210203,0,2012
210207,0,2012
210210,1,2012
210215,1,2012
210220,1,2012
210230,1,2012
210232,0,2012
210235,0,2012
210237,0,2012
210240,0,2012
210250,1,2012
210255,0,2012
210260,0,2012
210270,1,2012
210275,0,2012
210280,0,2012
210290,0,2012
210300,21,2012
210310,2,2012
210312,0,2012
210315,0,2012
210317,0,2012
210320,5,2012
210325,2,2012
210330,21,2012
210340,25,2012
210350,6,2012
210355,0,2012
210360,8,2012
210370,0,2012
210375,1,2012
210380,2,2012
210390,3,2012
210400,1,2012
210405,4,2012
210407,0,2012
210408,0,2012
210409,0,2012
210410,1,2012
210420,1,2012
210430,0,2012
210440,2,2012
210450,1,2012
210455,2,2012
210460,0,2012
210462,0,2012
210465,0,2012
210467,0,2012
210470,0,2012
210480,9,2012
210490,0,2012
210500,1,2012
210510,0,2012
210515,0,2012
210520,1,2012
210530,11,2012
210535,0,2012
210540,3,2012
210542,1,2012
210545,0,2012
210547,0,2012
210550,1,2012
210560,0,2012
210565,0,2012
210570,3,2012
210580,0,2012
210590,1,2012
210592,1,2012
210594,0,2012
210596,0,2012
210598,0,2012
210600,0,2012
210610,0,2012
210620,0,2012
210630,0,2012
210632,0,2012
210635,0,2012
210637,0,2012
210640,0,2012
210650,0,2012
210660,5,2012
210663,0,2012
210667,0,2012
210670,0,2012
210675,3,2012
210680,0,2012
210690,1,2012
210700,0,2012
210710,0,2012
210720,0,2012
210725,0,2012
210730,0,2012
210735,0,2012
210740,0,2012
210745,0,2012
210750,5,2012
210760,0,2012
210770,1,2012
210780,4,2012
210790,0,2012
210800,0,2012
210805,0,2012
210810,0,2012
210820,2,2012
210825,0,2012
210830,0,2012
210840,0,2012
210845,0,2012
210850,0,2012
210860,0,2012
210870,0,2012
210880,2,2012
210890,0,2012
210900,0,2012
210905,0,2012
210910,1,2012
210920,1,2012
210923,0,2012
210927,0,2012
210930,0,2012
210940,0,2012
210945,1,2012
210950,4,2012
210955,1,2012
210960,4,2012
210970,0,2012
210975,0,2012
210980,0,2012
210990,10,2012
211000,1,2012
211003,0,2012
211010,0,2012
211020,0,2012
211023,0,2012
211027,1,2012
211030,3,2012
211040,0,2012
211050,0,2012
211060,1,2012
211065,0,2012
211070,0,2012
211080,0,2012
211085,0,2012
211090,1,2012
211100,0,2012
211102,0,2012
211105,0,2012
211107,1,2012
211110,3,2012
211120,5,2012
211125,0,2012
211130,19,2012
211140,2,2012
211150,6,2012
211153,1,2012
211157,0,2012
211160,0,2012
211163,0,2012
211167,0,2012
211170,0,2012
211172,0,2012
211174,2,2012
211176,1,2012
211178,0,2012
211180,0,2012
211190,1,2012
211195,1,2012
211200,0,2012
211210,1,2012
211220,12,2012
211223,0,2012
211227,0,2012
211230,0,2012
211240,0,2012
211245,0,2012
211250,0,2012
211260,0,2012
211270,0,2012
211280,0,2012
211285,0,2012
211290,0,2012
211300,0,2012
211400,0,2012
150010,7,2013
150013,0,2013
150020,8,2013
150030,0,2013
150034,0,2013
150040,1,2013
150050,0,2013
150060,0,2013
150070,0,2013
150080,1,2013
150085,0,2013
150090,0,2013
150095,1,2013
150100,0,2013
150110,0,2013
150120,4,2013
150125,0,2013
150130,7,2013
150140,1,2013
150145,0,2013
150150,0,2013
150157,0,2013
150160,0,2013
150170,0,2013
150172,0,2013
150175,0,2013
150178,1,2013
150180,0,2013
150190,9,2013
150195,0,2013
150200,1,2013
150210,18,2013
150215,0,2013
150220,0,2013
150230,1,2013
150240,0,2013
150250,0,2013
150260,0,2013
150270,30,2013
150275,3,2013
150276,1,2013
150277,0,2013
150280,0,2013
150285,0,2013
150290,0,2013
150293,0,2013
150295,0,2013
150300,0,2013
150304,0,2013
150307,2,2013
150309,0,2013
150310,0,2013
150320,0,2013
150330,19,2013
150340,0,2013
150345,0,2013
150350,2,2013
150360,0,2013
150370,0,2013
150375,0,2013
150380,0,2013
150390,0,2013
150400,0,2013
150405,1,2013
150410,0,2013
150420,3,2013
150430,0,2013
150440,0,2013
150442,0,2013
150445,0,2013
150450,0,2013
150460,0,2013
150470,16,2013
150475,0,2013
150480,0,2013
150490,0,2013
150495,0,2013
150497,0,2013
150500,0,2013
150503,0,2013
150506,0,2013
150510,0,2013
150520,4,2013
150530,0,2013
150540,0,2013
150543,0,2013
150548,0,2013
150549,0,2013
150550,3,2013
150553,0,2013
150555,2,2013
150560,0,2013
150563,0,2013
150565,0,2013
150570,1,2013
150580,1,2013
150590,0,2013
150600,0,2013
150610,0,2013
150611,0,2013
150613,37,2013
150616,0,2013
150618,0,2013
150619,0,2013
150620,0,2013
150630,6,2013
150635,0,2013
150640,0,2013
150650,2,2013
150655,0,2013
150658,0,2013
150660,0,2013
150670,2,2013
150680,6,2013
150690,0,2013
150700,0,2013
150710,0,2013
150715,0,2013
150720,7,2013
150730,2,2013
150740,0,2013
150745,11,2013
150746,0,2013
150747,0,2013
150750,0,2013
150760,1,2013
150770,0,2013
150775,1,2013
150780,0,2013
150790,0,2013
150795,0,2013
150796,0,2013
150797,0,2013
150800,8,2013
150803,0,2013
150805,0,2013
150808,0,2013
150810,0,2013
150812,0,2013
150815,0,2013
150820,0,2013
150830,0,2013
150835,0,2013
150840,0,2013
170025,1,2013
170030,0,2013
170035,0,2013
170040,1,2013
170070,0,2013
170100,3,2013
170105,0,2013
170110,0,2013
170130,1,2013
170190,1,2013
170200,0,2013
170210,97,2013
170215,0,2013
170220,5,2013
170230,4,2013
170240,1,2013
170255,3,2013
170270,0,2013
170290,0,2013
170300,2,2013
170305,4,2013
170307,0,2013
170310,0,2013
170320,0,2013
170330,0,2013
170360,0,2013
170370,0,2013
170380,1,2013
170382,5,2013
170384,1,2013
170386,0,2013
170388,1,2013
170389,2,2013
170390,0,2013
170410,0,2013
170460,0,2013
170510,1,2013
170550,12,2013
170555,0,2013
170560,1,2013
170600,1,2013
170610,4,2013
170625,0,2013
170650,1,2013
170700,2,2013
170710,0,2013
170720,0,2013
170730,0,2013
170740,0,2013
170755,0,2013
170765,0,2013
170770,1,2013
170820,0,2013
170825,0,2013
170830,3,2013
170900,1,2013
170930,0,2013
170950,13,2013
170980,0,2013
171050,1,2013
171070,2,2013
171090,0,2013
171110,2,2013
171150,0,2013
171180,0,2013
171190,0,2013
171195,0,2013
171200,0,2013
171215,0,2013
171240,2,2013
171245,0,2013
171250,0,2013
171270,0,2013
171280,2,2013
171320,6,2013
171330,1,2013
171360,0,2013
171370,0,2013
171380,0,2013
171395,0,2013
171420,0,2013
171430,0,2013
171488,2,2013
171500,0,2013
171510,1,2013
171515,0,2013
171525,0,2013
171550,0,2013
171570,2,2013
171575,0,2013
171610,6,2013
171620,1,2013
171630,1,2013
171650,1,2013
171660,0,2013
171665,0,2013
171670,4,2013
171700,0,2013
171720,0,2013
171750,0,2013
171780,2,2013
171790,1,2013
171800,0,2013
171820,6,2013
171830,1,2013
